"P","L","Ecoef","Lcost","volcost","grpsz","N","expected_vol","Leader_payment","Leader_inv","Leader_return","Follower_return","No_Ldr_Return"
1,3,0.4,1,0,10,100,0.013424181047513,0,0.852186172023788,6.70437234404758,8.55655851607136,6
3,3,0.4,1,0,10,100,0.881188118811881,10.0000682673197,0.56,10.0000204801959,8.67999317326803,8
7,3,0.4,1,0,10,100,0.521903522662,14.9999590863784,0.466375801063126,13.3318790053156,12,12
12,3,0.4,1,0,10,100,0,0,0,16,17,17
15,3,0.4,1,0,10,100,0,0,0,19,20,20
0,7,0.4,1,0,10,100,0.145246733807991,0,0.666649577021381,8.66654703914967,9.66654703914967,5
1,7,0.4,1,0,10,100,0.0995097225478106,0,0.676674124847231,9.06004474908339,10.7367188739306,6
3,7,0.4,1,0,10,100,0.0378315863178074,0,0.729800986872534,9.91920394749014,13.1086069081077,8
7,7,0.4,1,0,10,100,0.95049504950495,20.0000001269712,0.525,17.0000000380914,13.6749999873029,12
12,7,0.4,1,0,10,100,0.784697447134109,27.1000262469902,0.463489468293909,21.8125605326275,17.5344236533583,17
15,7,0.4,1,0,10,100,0.408812896137897,20.2139119173631,0.282361183704853,22.6706953881631,20,20
0,12,0.4,1,0,10,100,0.200097551748339,0,0.627054934142115,11.5246592097054,12.5246592097054,5
1,12,0.4,1,0,10,100,0.159331263794124,0,0.626337693501545,11.889714628517,13.5160523220185,6
3,12,0.4,1,0,10,100,0.103236464547492,0,0.637112533403747,12.7340128006337,15.645350400845,8
7,12,0.4,1,0,10,100,0.0291486240720735,0,0.707744095029858,14.5387204751493,20.4929291403583,12
12,12,0.4,1,0,10,100,0.910148060928564,29.8000210716961,0.485467012797306,24.9400063215088,19.8456020463981,17
15,12,0.4,1,0,10,100,0.540238353571437,22.0011929624485,0.321117269161059,24.6370060812514,21.6532879336879,20
0,15,0.4,1,0,10,100,0.222044753439651,0,0.614301832012553,13.2145274801883,14.2145274801883,5
1,15,0.4,1,0,10,100,0.183220711165493,0,0.611504287884488,13.5610600303828,15.1725643182673,6
3,15,0.4,1,0,10,100,0.130050094703164,0,0.615951711669514,14.3914205400342,17.2392756750427,8
7,15,0.4,1,0,10,100,0.0587032118151206,0,0.649240825302287,16.1939266024183,21.7386123795343,12
12,15,0.4,1,0,10,100,0.00216786280456013,0,0.86488985411523,18.5946695623457,29.9733478117284,17
15,15,0.4,1,0,10,100,0.599217787895717,23.2499383154633,0.344379383062749,25.974981494639,22.8406969143949,20
0,1,0.9,1,0,10,100,0,0,0,4,5,5
1,1,0.9,1,0,10,100,0,0,0,5,6,6
3,1,0.9,1,0,10,100,0,0,0,7,8,8
7,1,0.9,1,0,10,100,0,0,0,11,12,12
12,1,0.9,1,0,10,100,0,0,0,16,17,17
15,1,0.9,1,0,10,100,0,0,0,19,20,20
0,3,0.9,1,0,10,100,0.0597387933402129,0,0.767587778324742,6.30276333497423,7.30276333497423,5
1,3,0.9,1,0,10,100,0.013424181047513,0,0.852186172023788,6.70437234404758,8.55655851607136,6
3,3,0.9,1,0,10,100,0.95049504950495,4.44450005908782,0.525,10.5556000472703,9.13054999409122,8
7,3,0.9,1,0,10,100,0.920455823949768,8.65559535187939,0.519926341940007,15.8447709137435,12.6942194906321,12
12,3,0.9,1,0,10,100,0.87349921868132,13.511114465011,0.506414601265687,22.2511601606177,17.168132357296,17
15,3,0.9,1,0,10,100,0,0,0,19,20,20
0,7,0.9,1,0,10,100,0.145246733807991,0,0.666649577021381,8.66654703914967,9.66654703914967,5
1,7,0.9,1,0,10,100,0.0995097225478106,0,0.676674124847231,9.06004474908339,10.7367188739306,6
3,7,0.9,1,0,10,100,0.0378315863178074,0,0.729800986872534,9.91920394749014,13.1086069081077,8
7,7,0.9,1,0,10,100,0.98019801980198,8.8888984806232,0.51,18.1111187844986,14.6811101519377,12
12,7,0.9,1,0,10,100,0.98019801980198,14.4444663821513,0.51,25.005573105721,19.1255533617849,17
15,7,0.9,1,0,10,100,0.950527534130984,17.2778137705567,0.505111753436289,28.781356988955,21.8080008969984,20
0,12,0.9,1,0,10,100,0.200097551748339,0,0.627054934142115,11.5246592097054,12.5246592097054,5
1,12,0.9,1,0,10,100,0.159331263794124,0,0.626337693501545,11.889714628517,13.5160523220185,6
3,12,0.9,1,0,10,100,0.103236464547492,0,0.637112533403747,12.7340128006337,15.645350400845,8
7,12,0.9,1,0,10,100,0.0291486240720735,0,0.707744095029858,14.5387204751493,20.4929291403583,12
12,12,0.9,1,0,10,100,0.98019801980198,14.4444816895872,0.51,27.5555853516697,21.6755518310413,17
15,12,0.9,1,0,10,100,0.98019801980198,17.777836352977,0.51,31.6922690823816,24.3422163647023,20
0,15,0.9,1,0,10,100,0.222044753439651,0,0.614301832012553,13.2145274801883,14.2145274801883,5
1,15,0.9,1,0,10,100,0.183220711165493,0,0.611504287884488,13.5610600303828,15.1725643182673,6
3,15,0.9,1,0,10,100,0.130050094703164,0,0.615951711669514,14.3914205400342,17.2392756750427,8
7,15,0.9,1,0,10,100,0.0587032118151206,0,0.649240825302287,16.1939266024183,21.7386123795343,12
12,15,0.9,1,0,10,100,0.00216786280456013,0,0.86488985411523,18.5946695623457,29.9733478117284,17
15,15,0.9,1,0,10,100,0.99009900990099,17.7777880479027,0.505,33.2222304383222,25.7972211952097,20
0,1,1,1,0,10,100,0,0,0,4,5,5
1,1,1,1,0,10,100,0,0,0,5,6,6
3,1,1,1,0,10,100,0,0,0,7,8,8
7,1,1,1,0,10,100,0.663366336633663,29.9999316946112,0.67,13.01,12,12
12,1,1,1,0,10,100,0,0,0,16,17,17
15,1,1,1,0,10,100,0,0,0,19,20,20
0,3,1,1,0,10,100,0.0597387933402129,0,0.767587778324742,6.30276333497423,7.30276333497423,5
1,3,1,1,0,10,100,0.013424181047513,0,0.852186172023788,6.70437234404758,8.55655851607136,6
3,3,1,1,0,10,100,0.96039603960396,4.00003913774213,0.52,10.6000352239679,9.15999608622579,8
7,3,1,1,0,10,100,0.95049504950495,8.00001728436595,0.525,16.1000155559294,12.7749982715634,12
12,3,1,1,0,10,100,0.926308309292533,12.760044683795,0.522825337939288,22.7786121739619,17.2924715454384,17
15,3,1,1,0,10,100,0.6904835230905,12.2500368704555,0.413876405746575,25.058516314451,20.0166255301942,20
0,7,1,1,0,10,100,0.145246733807991,0,0.666649577021381,8.66654703914967,9.66654703914967,5
1,7,1,1,0,10,100,0.0995097225478106,0,0.676674124847231,9.06004474908339,10.7367188739306,6
3,7,1,1,0,10,100,0.0378315863178074,0,0.729800986872534,9.91920394749014,13.1086069081077,8
7,7,1,1,0,10,100,0.98019801980198,8.00001180784022,0.51,18.2000106270562,14.769998819216,12
12,7,1,1,0,10,100,0.98019801980198,13.0000089800103,0.51,25.1500080820093,19.269999101999,17
15,7,1,1,0,10,100,0.98019801980198,16.0000187635452,0.51,29.3200168871907,21.9699981236455,20
0,12,1,1,0,10,100,0.200097551748339,0,0.627054934142115,11.5246592097054,12.5246592097054,5
1,12,1,1,0,10,100,0.159331263794124,0,0.626337693501545,11.889714628517,13.5160523220185,6
3,12,1,1,0,10,100,0.103236464547492,0,0.637112533403747,12.7340128006337,15.645350400845,8
7,12,1,1,0,10,100,0.0291486240720735,0,0.707744095029858,14.5387204751493,20.4929291403583,12
12,12,1,1,0,10,100,0.99009900990099,13.0000494959538,0.505,27.7000445463584,21.7599950504046,17
15,12,1,1,0,10,100,0.99009900990099,16.0000051420676,0.505,31.8850046278608,24.4599994857932,20
0,15,1,1,0,10,100,0.222044753439651,0,0.614301832012553,13.2145274801883,14.2145274801883,5
1,15,1,1,0,10,100,0.183220711165493,0,0.611504287884488,13.5610600303828,15.1725643182673,6
3,15,1,1,0,10,100,0.130050094703164,0,0.615951711669514,14.3914205400342,17.2392756750427,8
7,15,1,1,0,10,100,0.0587032118151206,0,0.649240825302287,16.1939266024183,21.7386123795343,12
12,15,1,1,0,10,100,0.00216786280456013,0,0.86488985411523,18.5946695623457,29.9733478117284,17
15,15,1,1,0,10,100,0.99009900990099,16.0000432173301,0.505,33.400038895597,25.974995678267,20
0,1,0,2,0,10,100,0,0,0,3,5,5
1,1,0,2,0,10,100,0,0,0,4,6,6
3,1,0,2,0,10,100,0,0,0,6,8,8
7,1,0,2,0,10,100,0,0,0,10,12,12
12,1,0,2,0,10,100,0,0,0,15,17,17
15,1,0,2,0,10,100,0,0,0,18,20,20
0,3,0,2,0,10,100,0.0081300221193747,0,0.910811990430915,5.73243597129275,7.73243597129274,5
1,3,0,2,0,10,100,0,0,0,4,6,6
3,3,0,2,0,10,100,0,0,0,6,8,8
7,3,0,2,0,10,100,0,0,0,10,12,12
12,3,0,2,0,10,100,0,0,0,15,17,17
15,3,0,2,0,10,100,0,0,0,18,20,20
0,7,0,2,0,10,100,0.0755825681291548,0,0.743926167542131,8.20748317279492,10.2074831727949,5
1,7,0,2,0,10,100,0.0482010468673166,0,0.767760764598433,8.6065645875906,11.374325352189,6
3,7,0,2,0,10,100,0.010545191810623,0,0.857881491549053,9.43152596619621,14.0051704408434,8
7,7,0,2,0,10,100,0,0,0,10,12,12
12,7,0,2,0,10,100,0,0,0,15,17,17
15,7,0,2,0,10,100,0,0,0,18,20,20
0,12,0,2,0,10,100,0.130619825957994,0,0.680162162524494,11.1619459502939,13.1619459502939,5
1,12,0,2,0,10,100,0.104827140345079,0.000825823759142914,0.686509839796414,11.5515256553846,14.2380354951811,6
3,12,0,2,0,10,100,0.0646391918344607,0,0.709428386262172,12.3848554763595,16.5131406351461,8
7,12,0,2,0,10,100,0.00097369059732126,14.8104278348343,0.954344599703505,13.2906802150341,21.9710924129586,12
12,12,0,2,0,10,100,0,0,0,15,17,17
15,12,0,2,0,10,100,0,0,0,18,20,20
0,15,0,2,0,10,100,0.153745214134745,0.00175281746712005,0.659999365456429,12.8998152000997,14.8998152000997,5
1,15,0,2,0,10,100,0.129037861364367,0,0.662897519220632,13.2805652690889,15.9434627883095,6
3,15,0,2,0,10,100,0.0903100806884549,0,0.67560795599885,14.1072954719862,18.1341193399828,8
7,15,0,2,0,10,100,0.0346482120486026,0,0.731436368967871,15.851490951743,22.9715455345181,12
12,15,0,2,0,10,100,0,0,0,15,17,17
15,15,0,2,0,10,100,0,0,0,18,20,20
0,1,0.1,2,0,10,100,0,0,0,3,5,5
1,1,0.1,2,0,10,100,0,0,0,4,6,6
3,1,0.1,2,0,10,100,0,0,0,6,8,8
7,1,0.1,2,0,10,100,0,0,0,10,12,12
12,1,0.1,2,0,10,100,0,0,0,15,17,17
15,1,0.1,2,0,10,100,0,0,0,18,20,20
0,3,0.1,2,0,10,100,0.0081300221193747,0,0.910811990430915,5.73243597129275,7.73243597129274,5
1,3,0.1,2,0,10,100,0,0,0,4,6,6
3,3,0.1,2,0,10,100,0,0,0,6,8,8
7,3,0.1,2,0,10,100,0,0,0,10,12,12
12,3,0.1,2,0,10,100,0,0,0,15,17,17
15,3,0.1,2,0,10,100,0,0,0,18,20,20
0,7,0.1,2,0,10,100,0.0755825681291548,0,0.743926167542131,8.20748317279492,10.2074831727949,5
1,7,0.1,2,0,10,100,0.0482010468673166,0,0.767760764598433,8.6065645875906,11.374325352189,6
3,7,0.1,2,0,10,100,0.010545191810623,0,0.857881491549053,9.43152596619621,14.0051704408434,8
7,7,0.1,2,0,10,100,0,0,0,10,12,12
12,7,0.1,2,0,10,100,0,0,0,15,17,17
15,7,0.1,2,0,10,100,0,0,0,18,20,20
0,12,0.1,2,0,10,100,0.130619825957994,0,0.680162162524494,11.1619459502939,13.1619459502939,5
1,12,0.1,2,0,10,100,0.104832241903676,0,0.686490159065702,11.5513917497227,14.2378819087884,6
3,12,0.1,2,0,10,100,0.0646391918344607,0,0.709428386262172,12.3848554763595,16.5131406351461,8
7,12,0.1,2,0,10,100,0.0107843395039557,0,0.824341348400819,14.1217067420041,21.8920961808098,12
12,12,0.1,2,0,10,100,0,0,0,15,17,17
15,12,0.1,2,0,10,100,0,0,0,18,20,20
0,15,0.1,2,0,10,100,0.15375166914768,0,0.659985148044849,12.8997772206727,14.8997772206727,5
1,15,0.1,2,0,10,100,0.129037861364367,0,0.662897519220632,13.2805652690889,15.9434627883095,6
3,15,0.1,2,0,10,100,0.0903100806884549,0,0.67560795599885,14.1072954719862,18.1341193399828,8
7,15,0.1,2,0,10,100,0.0346482120486026,0,0.731436368967871,15.851490951743,22.9715455345181,12
12,15,0.1,2,0,10,100,0,0,0,15,17,17
15,15,0.1,2,0,10,100,0,0,0,18,20,20
0,1,0.4,2,0,10,100,0,0,0,3,5,5
1,1,0.4,2,0,10,100,0,0,0,4,6,6
3,1,0.4,2,0,10,100,0,0,0,6,8,8
7,1,0.4,2,0,10,100,0,0,0,10,12,12
12,1,0.4,2,0,10,100,0,0,0,15,17,17
15,1,0.4,2,0,10,100,0,0,0,18,20,20
0,3,0.4,2,0,10,100,0.0081300221193747,0,0.910811990430915,5.73243597129275,7.73243597129274,5
1,3,0.4,2,0,10,100,3.66384148386834e-06,0.890510807412551,1,6.26715324222377,8.91094891925875,6
3,3,0.4,2,0,10,100,0.766518811483507,12.4250390536466,0.61210771579392,9.72751171609398,8.5938192420171,8
7,3,0.4,2,0,10,100,0,0,0,10,12,12
12,3,0.4,2,0,10,100,0,0,0,15,17,17
15,3,0.4,2,0,10,100,0,0,0,18,20,20
0,7,0.4,2,0,10,100,0.0755825681291548,0,0.743926167542131,8.20748317279492,10.2074831727949,5
1,7,0.4,2,0,10,100,0.0482010468673166,0,0.767760764598433,8.6065645875906,11.374325352189,6
3,7,0.4,2,0,10,100,0.010545191810623,0,0.857881491549053,9.43152596619621,14.0051704408434,8
7,7,0.4,2,0,10,100,0.900990099009901,22.5000002088104,0.55,16.7500000626431,13.599999979119,12
12,7,0.4,2,0,10,100,0.304851403645835,17.473831214086,0.281172897993689,18.8362848742574,17.2208271645472,17
15,7,0.4,2,0,10,100,0.0198019801980198,11.3750088248196,0.165,20.0925026474459,20.017499117518,20
0,12,0.4,2,0,10,100,0.130619825957994,0,0.680162162524494,11.1619459502939,13.1619459502939,5
1,12,0.4,2,0,10,100,0.104832241903676,0,0.686490159065702,11.5513917497227,14.2378819087884,6
3,12,0.4,2,0,10,100,0.0646391918344607,0,0.709428386262172,12.3848554763595,16.5131406351461,8
7,12,0.4,2,0,10,100,0.0107843395039557,0,0.824341348400819,14.1217067420041,21.8920961808098,12
12,12,0.4,2,0,10,100,0.500157819201501,19.6440362553282,0.329709449103283,20.8932108765985,18.9921097637066,17
15,12,0.4,2,0,10,100,0.648273560268222,29.7500278637185,0.400813899338427,25.7225666611003,21.8347640056893,20
0,15,0.4,2,0,10,100,0.153751086078771,0.000178825829596474,0.659988464515516,12.8998806154816,14.8998090851498,5
1,15,0.4,2,0,10,100,0.129037861364367,0,0.662897519220632,13.2805652690889,15.9434627883095,6
3,15,0.4,2,0,10,100,0.0903100806884549,0,0.67560795599885,14.1072954719862,18.1341193399828,8
7,15,0.4,2,0,10,100,0.0346482120486026,0,0.731436368967871,15.851490951743,22.9715455345181,12
12,15,0.4,2,0,10,100,0.57370109049042,21.0111358784228,0.357094553453771,22.3746244238882,20.2553047139643,17
15,15,0.4,2,0,10,100,0.680472861177209,29.7500411847062,0.39885797350987,26.9250123554119,23.0078654841774,20
0,1,0.9,2,0,10,100,0,0,0,3,5,5
1,1,0.9,2,0,10,100,0,0,0,4,6,6
3,1,0.9,2,0,10,100,0,0,0,6,8,8
7,1,0.9,2,0,10,100,0,0,0,10,12,12
12,1,0.9,2,0,10,100,0,0,0,15,17,17
15,1,0.9,2,0,10,100,0,0,0,18,20,20
0,3,0.9,2,0,10,100,0.0081300221193747,0,0.910811990430915,5.73243597129275,7.73243597129274,5
1,3,0.9,2,0,10,100,0.920792079207921,3.33336948913658,0.54,7.74669559130926,7.28666305108634,6
3,3,0.9,2,0,10,100,0.910891089108911,5.55555601610861,0.545,10.4444448128869,9.07944439838914,8
7,3,0.9,2,0,10,100,0.850681492366752,9.53334868428959,0.531984464044518,15.4987410912536,12.6426185237046,12
12,3,0.9,2,0,10,100,0.794212855223156,14.4889063861358,0.536432629993152,21.7632314389703,17.1604072513659,17
15,3,0.9,2,0,10,100,0,0,0,18,20,20
0,7,0.9,2,0,10,100,0.0755825681291548,0,0.743926167542131,8.20748317279492,10.2074831727949,5
1,7,0.9,2,0,10,100,0.0482010468673166,0,0.767760764598433,8.6065645875906,11.374325352189,6
3,7,0.9,2,0,10,100,0.010545191810623,0,0.857881491549053,9.43152596619621,14.0051704408434,8
7,7,0.9,2,0,10,100,0.96039603960396,10.0000742040674,0.52,18.000059363254,14.6399925795933,12
12,7,0.9,2,0,10,100,0.96039603960396,15.5555917702674,0.52,24.8444734162139,19.0844408229733,17
15,7,0.9,2,0,10,100,0.944363192376995,18.7222580927253,0.521915771220977,28.8024803044125,21.7811845892743,20
0,12,0.9,2,0,10,100,0.130619825957994,0,0.680162162524494,11.1619459502939,13.1619459502939,5
1,12,0.9,2,0,10,100,0.104832241903676,0,0.686490159065702,11.5513917497227,14.2378819087884,6
3,12,0.9,2,0,10,100,0.0646391918344607,0,0.709428386262172,12.3848554763595,16.5131406351461,8
7,12,0.9,2,0,10,100,0.0107843395039557,0,0.824341348400819,14.1217067420041,21.8920961808098,12
12,12,0.9,2,0,10,100,0.97029702970297,15.5555813213852,0.515,27.4444650571082,21.6244418678615,17
15,12,0.9,2,0,10,100,0.97029702970297,18.8889333121055,0.515,31.5661466496844,24.2911066687894,20
0,15,0.9,2,0,10,100,0.153752509276691,0.000110520440757018,0.659987250130681,12.8998971683128,14.8997976999161,5
1,15,0.9,2,0,10,100,0.129037861364367,0,0.662897519220632,13.2805652690889,15.9434627883095,6
3,15,0.9,2,0,10,100,0.0903100806884549,0,0.67560795599885,14.1072954719862,18.1341193399828,8
7,15,0.9,2,0,10,100,0.0346482120486026,0,0.731436368967871,15.851490951743,22.9715455345181,12
12,15,0.9,2,0,10,100,0.98019801980198,15.5555771454917,0.51,28.9744617163933,23.0944422854508,17
15,15,0.9,2,0,10,100,0.98019801980198,18.888902312948,0.51,33.1111218503584,25.7611097687052,20
0,1,1,2,0,10,100,0,0,0,3,5,5
1,1,1,2,0,10,100,0.772277227722772,29.9999316946112,0.615,9.535,6,6
3,1,1,2,0,10,100,0,0,0,6,8,8
7,1,1,2,0,10,100,0,0,0,10,12,12
12,1,1,2,0,10,100,0,0,0,15,17,17
15,1,1,2,0,10,100,0,0,0,18,20,20
0,3,1,2,0,10,100,0.0081300221193747,0,0.910811990430915,5.73243597129275,7.73243597129274,5
1,3,1,2,0,10,100,0.930693069306931,3.00002126319674,0.535,7.77001913687706,7.30499787368033,6
3,3,1,2,0,10,100,0.920792079207921,5.00000908964572,0.54,10.5000081806812,9.11999909103543,8
7,3,1,2,0,10,100,0.910891089108911,9.00003255580336,0.545,15.920029300223,12.7349967444197,12
12,3,1,2,0,10,100,0.814961278935524,13.0400080175937,0.526936377532587,21.993579818041,17.2768083308384,17
15,3,1,2,0,10,100,0.50997665034903,11.600039432591,0.392665551731779,23.7280488685505,20.0179927119362,20
0,7,1,2,0,10,100,0.0755825681291548,0,0.743926167542131,8.20748317279492,10.2074831727949,5
1,7,1,2,0,10,100,0.0482010468673166,0,0.767760764598433,8.6065645875906,11.374325352189,6
3,7,1,2,0,10,100,0.010545191810623,0,0.857881491549053,9.43152596619621,14.0051704408434,8
7,7,1,2,0,10,100,0.96039603960396,9.00002442763782,0.52,18.100021984874,14.7399975572362,12
12,7,1,2,0,10,100,0.96039603960396,14.0000082606603,0.52,25.0000074345942,19.239999173934,17
15,7,1,2,0,10,100,0.96039603960396,17.0000283961552,0.52,29.1400255565397,21.9399971603845,20
0,12,1,2,0,10,100,0.130619825957994,0,0.680162162524494,11.1619459502939,13.1619459502939,5
1,12,1,2,0,10,100,0.104832241903676,0,0.686490159065702,11.5513917497227,14.2378819087884,6
3,12,1,2,0,10,100,0.0646391918344607,0,0.709428386262172,12.3848554763595,16.5131406351461,8
7,12,1,2,0,10,100,0.0107843395039557,0,0.824341348400819,14.1217067420041,21.8920961808098,12
12,12,1,2,0,10,100,0.98019801980198,14.0000209068329,0.51,27.6000188161496,21.7199979093167,17
15,12,1,2,0,10,100,0.98019801980198,17.0000349284826,0.51,31.7700314356343,24.4199965071517,20
0,15,1,2,0,10,100,0.153751110312366,6.83053888394562e-05,0.659988288259635,12.8998857987445,14.8998174933556,5
1,15,1,2,0,10,100,0.129037861364367,0,0.662897519220632,13.2805652690889,15.9434627883095,6
3,15,1,2,0,10,100,0.0903100806884549,0,0.67560795599885,14.1072954719862,18.1341193399828,8
7,15,1,2,0,10,100,0.0346482120486026,0,0.731436368967871,15.851490951743,22.9715455345181,12
12,15,1,2,0,10,100,0.98019801980198,14.000038423916,0.51,29.1300345815244,23.2499961576084,17
15,15,1,2,0,10,100,0.98019801980198,17.0000367786619,0.51,33.3000331007957,25.9499963221338,20
0,1,0,0,0.1,10,100,0.121550857455075,0,0.648681916025436,5.54868191602544,5.64156188609678,5
1,1,0,0,0.1,10,100,0,0,0,5.9,6,6
3,1,0,0,0.1,10,100,0,0,0,7.9,8,8
7,1,0,0,0.1,10,100,0,0,0,11.9,12,12
12,1,0,0,0.1,10,100,0,0,0,16.9,17,17
15,1,0,0,0.1,10,100,0,0,0,19.9,20,20
0,3,0,0,0.1,10,100,0.2065234955684,0,0.595455986825042,6.68636796047513,6.77236533184139,5
1,3,0,0,0.1,10,100,0.0995009184776264,0.00354576425951725,0.595332910181988,7.09031124393802,7.78006352456603,6
3,3,0,0,0.1,10,100,0,0,0,7.9,8,8
7,3,0,0,0.1,10,100,0,0,0,11.9,12,12
12,3,0,0,0.1,10,100,0,0,0,16.9,17,17
15,3,0,0,0.1,10,100,0,0,0,19.9,20,20
0,7,0,0,0.1,10,100,0.269684096331267,0,0.571805876590781,8.90264113613547,8.98270511794975,5
1,7,0,0,0.1,10,100,0.189211957558746,0,0.560339226018715,9.26203535611229,9.90988739319459,6
3,7,0,0,0.1,10,100,0.0587070526169829,7.03066521111688,0.677233687187377,9.90586822763782,12.0345474652702,8
7,7,0,0,0.1,10,100,0,0,0,11.9,12,12
12,7,0,0,0.1,10,100,0,0,0,16.9,17,17
15,7,0,0,0.1,10,100,0,0,0,19.9,20,20
0,12,0,0,0.1,10,100,0.307814160805442,0,0.561237925044335,11.634855100532,11.7110892883296,5
1,12,0,0,0.1,10,100,0.239273939624993,0,0.549436027304008,11.9437963003441,12.5762259173302,6
3,12,0,0,0.1,10,100,0.160989749773576,0,0.543746373128434,12.7937173581559,14.5148206725477,8
7,12,0,0,0.1,10,100,0.0148506516441556,19.854827181913,0.809188279740619,13.9604586805118,19.7240845087271,12
12,12,0,0,0.1,10,100,0,0,0,16.9,17,17
15,12,0,0,0.1,10,100,0,0,0,19.9,20,20
0,15,0,0,0.1,10,100,0.32318031409905,0,0.557381678261399,13.260725173921,13.3353755204542,5
1,15,0,0,0.1,10,100,0.258788701925667,0,0.54576709272063,13.5407392980888,14.1676340871563,6
3,15,0,0,0.1,10,100,0.185195362303795,0.0676607781035712,0.540003920186414,14.3732809644266,16.0811494330367,8
7,15,0,0,0.1,10,100,0.0380775132877847,24.0344034831825,0.740095657710159,15.417324913363,20.6961224555222,12
12,15,0,0,0.1,10,100,4.99134762300946e-06,16.6002342032412,1,18.2399765796759,30.3399763550626,17
15,15,0,0,0.1,10,100,0,0,0,19.9,20,20
0,1,0.1,0,0.1,10,100,0.121550857455075,0,0.648681916025436,5.54868191602544,5.64156188609678,5
1,1,0.1,0,0.1,10,100,0,0,0,5.9,6,6
3,1,0.1,0,0.1,10,100,0,0,0,7.9,8,8
7,1,0.1,0,0.1,10,100,0,0,0,11.9,12,12
12,1,0.1,0,0.1,10,100,0,0,0,16.9,17,17
15,1,0.1,0,0.1,10,100,0,0,0,19.9,20,20
0,3,0.1,0,0.1,10,100,0.2065234955684,0,0.595455986825042,6.68636796047513,6.77236533184139,5
1,3,0.1,0,0.1,10,100,0.0995490499850664,0,0.595200703454409,7.09040140690882,7.78001823875457,6
3,3,0.1,0,0.1,10,100,0,0,0,7.9,8,8
7,3,0.1,0,0.1,10,100,0,0,0,11.9,12,12
12,3,0.1,0,0.1,10,100,0,0,0,16.9,17,17
15,3,0.1,0,0.1,10,100,0,0,0,19.9,20,20
0,7,0.1,0,0.1,10,100,0.269684096331267,0,0.571805876590781,8.90264113613547,8.98270511794975,5
1,7,0.1,0,0.1,10,100,0.189211957558746,0,0.560339226018715,9.26203535611229,9.90988739319459,6
3,7,0.1,0,0.1,10,100,0.0957158826238643,0,0.562483667311046,10.1499346692442,11.9320583609417,8
7,7,0.1,0,0.1,10,100,0,0,0,11.9,12,12
12,7,0.1,0,0.1,10,100,0,0,0,16.9,17,17
15,7,0.1,0,0.1,10,100,0,0,0,19.9,20,20
0,12,0.1,0,0.1,10,100,0.307814160805442,0,0.561237925044335,11.634855100532,11.7110892883296,5
1,12,0.1,0,0.1,10,100,0.239273939624993,0,0.549436027304008,11.9437963003441,12.5762259173302,6
3,12,0.1,0,0.1,10,100,0.160989749773576,0,0.543746373128434,12.7937173581559,14.5148206725477,8
7,12,0.1,0,0.1,10,100,0.0640593489102148,0,0.55341470527132,14.6670735263566,18.6376405225994,12
12,12,0.1,0,0.1,10,100,0,0,0,16.9,17,17
15,12,0.1,0,0.1,10,100,0,0,0,19.9,20,20
0,15,0.1,0,0.1,10,100,0.32318031409905,0,0.557381678261399,13.260725173921,13.3353755204542,5
1,15,0.1,0,0.1,10,100,0.258788701925667,0,0.54576709272063,13.5407392980888,14.1676340871563,6
3,15,0.1,0,0.1,10,100,0.185446801708917,0,0.539533997392232,14.3744079687068,16.0808452284726,8
7,15,0.1,0,0.1,10,100,0.0959253916154492,0,0.541519338594866,16.2321547087589,20.117448831436,12
