"P","L","Ecoef","Lcost","volcost","grpsz","N","expected_vol","Leader_payment","Leader_inv","Non_Ldr_return","Ldr_return","Flwr_return","Acephalous_return"
12,3,0.9,2,2,5,100,0,0,0,20.3121699752322,12.1,17.3,17
15,3,0.9,2,2,5,100,0,0,0,20.3121699752322,14.8,20.3,20
0,7,0.9,2,2,5,100,0.03855950338095,0.600871614774831,0.835790825407661,20.3121699752322,2.12061013034238,5.50270667028313,5
1,7,0.9,2,2,5,100,0.030007628394483,1.18437408718401,0.843459657210603,20.3121699752322,3.42906186102881,6.40310992577423,6
3,7,0.9,2,2,5,100,0.012935990593894,2.31751982966991,0.874001130755707,20.3121699752322,6.02226388076893,8.21062405287823,8
7,7,0.9,2,2,5,100,0,0,0,20.3121699752322,8,12.7,12
12,7,0.9,2,2,5,100,0,0,0,20.3121699752322,12.5,17.7,17
15,7,0.9,2,2,5,100,0,0,0,20.3121699752322,15.2,20.7,20
0,12,0.9,2,2,5,100,0.0909553788617395,0,0.759680613957072,20.3121699752322,2.2,6.01808924227652,5
1,12,0.9,2,2,5,100,0.0743197586976348,0.0763931330233914,0.771122773277767,20.3121699752322,3.15347519311637,7.03608185600005,6
3,12,0.9,2,2,5,100,0.0624874384288627,1.23587186155086,0.766183993570218,20.3121699752322,5.7651103030856,8.8278507508321,8
7,12,0.9,2,2,5,100,0.0361344662844764,3.43095099208135,0.754785188001743,20.3121699752322,10.9016656944569,12.4415408690148,12
12,12,0.9,2,2,5,100,0,0,0,20.3121699752322,13,18.2,17
15,12,0.9,2,2,5,100,0,0,0,20.3121699752322,15.7,21.2,20
0,15,0.9,2,2,5,100,0.121797188377701,0,0.728268588521774,20.3121699752322,2.5,6.2564056232446,5
1,15,0.9,2,2,5,100,0.104312552891705,0,0.737080973696718,20.3121699752322,3.4,7.29137489421659,6
3,15,0.9,2,2,5,100,0.0838069495518911,0.615446447778474,0.742148623343271,20.3121699752322,5.63081251344493,9.20929681134052,8
7,15,0.9,2,2,5,100,0.0636494872977599,2.8300432172756,0.718680847954786,20.3121699752322,10.7810302520929,12.8066923819494,12
12,15,0.9,2,2,5,100,0.0427509439684626,5.46638112828373,0.583283766943668,20.3121699752322,17.1264667897986,17.3212218864063,17
15,15,0.9,2,2,5,100,0.0211922087881147,6.50559077613143,0.273346377177174,20.3121699752322,20.553913543292,20.1564974271975,20
0,1,1,2,2,5,100,0,0,0,20.3121699752322,1.1,5.1,5
1,1,1,2,2,5,100,0,0,0,20.3121699752322,2,6.1,6
3,1,1,2,2,5,100,0,0,0,20.3121699752322,3.8,8.1,8
7,1,1,2,2,5,100,0,0,0,20.3121699752322,7.4,12.1,12
12,1,1,2,2,5,100,0,0,0,20.3121699752322,11.9,17.1,17
15,1,1,2,2,5,100,0,0,0,20.3121699752322,14.6,20.1,20
0,3,1,2,2,5,100,0,0,0,20.3121699752322,1.3,5.3,5
1,3,1,2,2,5,100,0,0,0,20.3121699752322,2.2,6.3,6
3,3,1,2,2,5,100,0,0,0,20.3121699752322,4,8.3,8
7,3,1,2,2,5,100,0,0,0,20.3121699752322,7.6,12.3,12
12,3,1,2,2,5,100,0,0,0,20.3121699752322,12.1,17.3,17
15,3,1,2,2,5,100,0,0,0,20.3121699752322,14.8,20.3,20
0,7,1,2,2,5,100,0.0421509878622105,0.683840135265497,0.828390833292611,20.3121699752322,2.2470721082124,5.47892999722248,5
1,7,1,2,2,5,100,0.0340658244844946,1.22609131969609,0.833097391379808,20.3121699752322,3.58087305575687,6.38665008709179,6
3,7,1,2,2,5,100,0.0168888724930406,2.25674421925459,0.855271565960919,20.3121699752322,6.20539537540368,8.214873411163,8
7,7,1,2,2,5,100,0,0,0,20.3121699752322,8,12.7,12
12,7,1,2,2,5,100,0,0,0,20.3121699752322,12.5,17.7,17
15,7,1,2,2,5,100,0,0,0,20.3121699752322,15.2,20.7,20
0,12,1,2,2,5,100,0.0909553788617395,0,0.759680613957072,20.3121699752322,2.2,6.01808924227652,5
1,12,1,2,2,5,100,0.0800025397485711,0.308163498971175,0.763083541706389,20.3121699752322,3.34653079917694,6.97836222070862,6
3,12,1,2,2,5,100,0.0684620765996021,1.33912500934565,0.755492869785407,20.3121699752322,5.97130000747652,8.79525084493167,8
7,12,1,2,2,5,100,0.0444358474511363,3.33733684650309,0.727211786658726,20.3121699752322,11.1698694772025,12.4436609357971,12
12,12,1,2,2,5,100,0,0,0,20.3121699752322,13,18.2,17
15,12,1,2,2,5,100,0,0,0,20.3121699752322,15.7,21.2,20
0,15,1,2,2,5,100,0.121797188377701,0,0.728268588521774,20.3121699752322,2.5,6.2564056232446,5
1,15,1,2,2,5,100,0.104312552891705,0,0.737080973696718,20.3121699752322,3.4,7.29137489421659,6
3,15,1,2,2,5,100,0.0910593016832558,0.854836556614751,0.731798734087664,20.3121699752322,5.8838692452918,9.14691408531054,8
7,15,1,2,2,5,100,0.0738629653456472,2.8815623274732,0.696685661934736,20.3121699752322,11.1052498619786,12.7759616038141,12
12,15,1,2,2,5,100,0.0542009232442836,5.0483542600772,0.536962197161456,20.3121699752322,17.3386834080618,17.381927301496,17
15,15,1,2,2,5,100,0.0343593914379345,5.98351301320985,0.306245398810394,20.3121699752322,20.7868104105679,20.2345786144822,20
0,1,0,0,0,10,100,0.971179360243717,0,0.503812392733923,20.3121699752322,5.1,5.1,5
1,1,0,0,0,10,100,0.00198019801980198,0,0,20.3121699752322,6,6.1,6
3,1,0,0,0,10,100,0,0,0,20.3121699752322,7.8,8.1,8
7,1,0,0,0,10,100,0.00198019801980198,0,0,20.3121699752322,11.4,12.1,12
12,1,0,0,0,10,100,0,0,0,20.3121699752322,15.9,17.1,17
15,1,0,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,18.6,20.1,20
0,3,0,0,0,10,100,0.97464965727342,0,0.504416764670259,20.3121699752322,5.3,5.3,5
1,3,0,0,0,10,100,0.151941120448885,0,0.500251070609168,20.3121699752322,6.2,6.3,6
3,3,0,0,0,10,100,0,0,0,20.3121699752322,8,8.3,8
7,3,0,0,0,10,100,0.00198019801980198,0,0,20.3121699752322,11.6,12.3,12
12,3,0,0,0,10,100,0,0,0,20.3121699752322,16.1,17.3,17
15,3,0,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,18.8,20.3,20
0,7,0,0,0,10,100,0.975369636963696,0,0.504314958871478,20.3121699752322,5.7,5.7,5
1,7,0,0,0,10,100,0.246670331410794,0,0.502429674577067,20.3121699752322,6.6,6.7,6
3,7,0,0,0,10,100,0.11854523839569,0,0.508196544880645,20.3121699752322,8.4,8.7,8
7,7,0,0,0,10,100,0.00198019801980198,0,0,20.3121699752322,12,12.7,12
12,7,0,0,0,10,100,0,0,0,20.3121699752322,16.5,17.7,17
15,7,0,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,19.2,20.7,20
0,12,0,0,0,10,100,0.975023102310231,0,0.50451887405562,20.3121699752322,6.2,6.2,5
1,12,0,0,0,10,100,0.297552807273209,0,0.502927224458139,20.3121699752322,7.1,7.2,6
3,12,0,0,0,10,100,0.186106955617232,0,0.507384211957503,20.3121699752322,8.9,9.2,8
7,12,0,0,0,10,100,0.0770363043385216,0,0.4970915008427,20.3121699752322,12.5,13.2,12
12,12,0,0,0,10,100,0,0,0,20.3121699752322,17,18.2,17
15,12,0,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,19.7,21.2,20
0,15,0,0,0,10,100,0.975709570957096,0,0.504285617643079,20.3121699752322,6.5,6.5,5
1,15,0,0,0,10,100,0.316998131745205,0,0.503084032533282,20.3121699752322,7.4,7.5,6
3,15,0,0,0,10,100,0.211111438798679,0,0.507170106016424,20.3121699752322,9.2,9.5,8
7,15,0,0,0,10,100,0.10970934949524,0,0.499981219450851,20.3121699752322,12.8,13.5,12
12,15,0,0,0,10,100,0.0234071907537143,0,0.512217124332784,20.3121699752322,17.3,18.5,17
15,15,0,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,20,21.5,20
0,1,0.1,0,0,10,100,0.971179360243717,0,0.503812392733923,20.3121699752322,5.1,5.1,5
1,1,0.1,0,0,10,100,0.0099009900990099,0.400051778419889,0.02,20.3121699752322,6,6.05999482215801,6
3,1,0.1,0,0,10,100,0,0,0,20.3121699752322,7.8,8.1,8
7,1,0.1,0,0,10,100,0.00198019801980198,0,0,20.3121699752322,11.4,12.1,12
12,1,0.1,0,0,10,100,0,0,0,20.3121699752322,15.9,17.1,17
15,1,0.1,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,18.6,20.1,20
0,3,0.1,0,0,10,100,0.97464965727342,0,0.504416764670259,20.3121699752322,5.3,5.3,5
1,3,0.1,0,0,10,100,0.151941120448885,0,0.500251070609168,20.3121699752322,6.2,6.3,6
3,3,0.1,0,0,10,100,0,0,0,20.3121699752322,8,8.3,8
7,3,0.1,0,0,10,100,0.00198019801980198,0,0,20.3121699752322,11.6,12.3,12
12,3,0.1,0,0,10,100,0,0,0,20.3121699752322,16.1,17.3,17
15,3,0.1,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,18.8,20.3,20
0,7,0.1,0,0,10,100,0.975369636963696,0,0.504314958871478,20.3121699752322,5.7,5.7,5
1,7,0.1,0,0,10,100,0.246670331410794,0,0.502429674577067,20.3121699752322,6.6,6.7,6
3,7,0.1,0,0,10,100,0.130909283800281,0.300029211163996,0.466966228560922,20.3121699752322,8.4,8.6699970788836,8
7,7,0.1,0,0,10,100,0.00792079207920792,2.10002327891612,0.015,20.3121699752322,12,12.4899976721084,12
12,7,0.1,0,0,10,100,0,0,0,20.3121699752322,16.5,17.7,17
15,7,0.1,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,19.2,20.7,20
0,12,0.1,0,0,10,100,0.975023102310231,0,0.50451887405562,20.3121699752322,6.2,6.2,5
1,12,0.1,0,0,10,100,0.297552807273209,0,0.502927224458139,20.3121699752322,7.1,7.2,6
3,12,0.1,0,0,10,100,0.186106955617232,0,0.507384211957503,20.3121699752322,8.9,9.2,8
7,12,0.1,0,0,10,100,0.0891911829727747,0.700007206782234,0.437509957696804,20.3121699752322,12.5,13.1299992793218,12
12,12,0.1,0,0,10,100,0,0,0,20.3121699752322,17,18.2,17
15,12,0.1,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,19.7,21.2,20
0,15,0.1,0,0,10,100,0.975709570957096,0,0.504285617643079,20.3121699752322,6.5,6.5,5
1,15,0.1,0,0,10,100,0.316998131745205,0,0.503084032533282,20.3121699752322,7.4,7.5,6
3,15,0.1,0,0,10,100,0.211111438798679,0,0.507170106016424,20.3121699752322,9.2,9.5,8
7,15,0.1,0,0,10,100,0.122025589996802,0.700007206782234,0.456449691879113,20.3121699752322,12.8,13.4299992793218,12
12,15,0.1,0,0,10,100,0.0571406319059442,3.60000715303318,0.239380890773933,20.3121699752322,17.3,18.1399992846967,17
15,15,0.1,0,0,10,100,0.010990099009901,4.50004340194055,0.0197297297297297,20.3121699752322,20,21.0499956598059,20
0,1,0.4,0,0,10,100,0.971179360243717,0,0.503812392733923,20.3121699752322,5.1,5.1,5
1,1,0.4,0,0,10,100,0.151447873855418,0.300008199155531,0.110189021928805,20.3121699752322,6.09000245974666,6.06999918008445,6
3,1,0.4,0,0,10,100,0.0594059405940594,0.450051586586431,0.035,20.3121699752322,7.93501547597593,8.05499484134136,8
7,1,0.4,0,0,10,100,0.00198019801980198,0,0,20.3121699752322,11.4,12.1,12
12,1,0.4,0,0,10,100,0,0,0,20.3121699752322,15.9,17.1,17
15,1,0.4,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,18.6,20.1,20
0,3,0.4,0,0,10,100,0.97464965727342,0,0.504416764670259,20.3121699752322,5.3,5.3,5
1,3,0.4,0,0,10,100,0.246950682565467,0.200003254841481,0.357922753548529,20.3121699752322,6.26000097645244,6.27999967451585,6
3,3,0.4,0,0,10,100,0.149630068071051,0.900002891728611,0.111978722016255,20.3121699752322,8.27000086751858,8.20999971082714,8
7,3,0.4,0,0,10,100,0.071980198019802,1.22502348301882,0.0392847317744154,20.3121699752322,11.9675070449056,12.1774976516981,12
12,3,0.4,0,0,10,100,0,0,0,20.3121699752322,16.1,17.3,17
15,3,0.4,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,18.8,20.3,20
0,7,0.4,0,0,10,100,0.975369636963696,0,0.504314958871478,20.3121699752322,5.7,5.7,5
1,7,0.4,0,0,10,100,0.320148314075579,0.175021189376979,0.415063419942473,20.3121699752322,6.65250635681309,6.6824978810623,6
3,7,0.4,0,0,10,100,0.239976871467974,0.750000423531006,0.322415494366489,20.3121699752322,8.6250001270593,8.6249999576469,8
7,7,0.4,0,0,10,100,0.164328733003443,2.2750326506508,0.119408182527303,20.3121699752322,12.6825097951952,12.4724967349349,12
12,7,0.4,0,0,10,100,0.0928797908993284,2.70000346405725,0.0524318120810099,20.3121699752322,17.3100010392172,17.4299996535943,17
15,7,0.4,0,0,10,100,0.0825003917235147,3.00004077850386,0.0447838534982451,20.3121699752322,20.1000122335512,20.3999959221496,20
0,12,0.4,0,0,10,100,0.975023102310231,0,0.50451887405562,20.3121699752322,6.2,6.2,5
1,12,0.4,0,0,10,100,0.347264156422044,0.125036041096839,0.446520939953428,20.3121699752322,7.13751081232905,7.18749639589032,6
3,12,0.4,0,0,10,100,0.266205188980467,0.525025276156106,0.392006202370877,20.3121699752322,9.05750758284683,9.14749747238439,8
7,12,0.4,0,0,10,100,0.20523560168511,1.75000095401738,0.275524418268538,20.3121699752322,13.0250002862052,13.0249999045983,12
12,12,0.4,0,0,10,100,0.162449650607111,3.90001437149672,0.121091786925853,20.3121699752322,18.170004311449,17.8099985628503,17
15,12,0.4,0,0,10,100,0.111892106715594,3.75005837399182,0.0632027527569139,20.3121699752322,20.8250175121975,20.8249941626008,20
0,15,0.4,0,0,10,100,0.975709570957096,0,0.504285617643079,20.3121699752322,6.5,6.5,5
1,15,0.4,0,0,10,100,0.35613871712372,0.100009455518217,0.459151740328452,20.3121699752322,7.43000283665547,7.48999905444818,6
3,15,0.4,0,0,10,100,0.278228818862443,0.450040583522918,0.413338407780716,20.3121699752322,9.33501217505687,9.45499594164771,8
7,15,0.4,0,0,10,100,0.221640272606657,1.57500133521916,0.316456293517888,20.3121699752322,13.2725004005658,13.3424998664781,12
12,15,0.4,0,0,10,100,0.159767683504427,3.00006497561622,0.198986972495242,20.3121699752322,18.2000194926849,18.1999935024384,17
15,15,0.4,0,0,10,100,0.151791041006931,4.50001446731352,0.111198651065342,20.3121699752322,21.3500043401941,21.0499985532686,20
0,1,0.9,0,0,10,100,0.971179360243717,0,0.503812392733923,20.3121699752322,5.1,5.1,5
1,1,0.9,0,0,10,100,0.207328468387777,0.177815647634293,0.151865535033983,20.3121699752322,6.14225251810743,6.08221843523657,6
3,1,0.9,0,0,10,100,0.110950717427215,0.366680499118837,0.0611689613932052,20.3121699752322,8.09334439929507,8.06333195008812,8
7,1,0.9,0,0,10,100,0.0613861386138614,0.466694074497492,0.0338709677419355,20.3121699752322,11.773355259598,12.0533305925502,12
12,1,0.9,0,0,10,100,0,0,0,20.3121699752322,15.9,17.1,17
15,1,0.9,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,18.6,20.1,20
0,3,0.9,0,0,10,100,0.97464965727342,0,0.504416764670259,20.3121699752322,5.3,5.3,5
1,3,0.9,0,0,10,100,0.3112764673842,0.155594844237356,0.326870106306502,20.3121699752322,6.32447587538989,6.28444051557626,6
3,3,0.9,0,0,10,100,0.217904806271475,0.566721970847099,0.160333306009859,20.3121699752322,8.45337757667768,8.24332780291529,8
7,3,0.9,0,0,10,100,0.135449192766264,1.01112917729647,0.0718290262589377,20.3121699752322,12.4089033418372,12.1988870822704,12
12,3,0.9,0,0,10,100,0.0896289870054356,1.2000222767801,0.050290127185257,20.3121699752322,17.0600178214241,17.179997772322,17
15,3,0.9,0,0,10,100,0.0711881188118812,1.16668202002135,0.0389429763560501,20.3121699752322,19.7333456160171,20.1833317979979,20
0,7,0.9,0,0,10,100,0.975369636963696,0,0.504314958871478,20.3121699752322,5.7,5.7,5
1,7,0.9,0,0,10,100,0.348966501617154,0.111117130759937,0.395434690166127,20.3121699752322,6.68889370460795,6.68888828692401,6
3,7,0.9,0,0,10,100,0.285116640519039,0.466731881243379,0.306857599582686,20.3121699752322,8.7733855049947,8.65332681187566,8
7,7,0.9,0,0,10,100,0.220205337670078,1.32225770085753,0.159522369146249,20.3121699752322,13.057806160686,12.5677742299142,12
12,7,0.9,0,0,10,100,0.170120158082952,2.13334145717546,0.0930647364187959,20.3121699752322,18.2066731657404,17.4866658542825,17
15,7,0.9,0,0,10,100,0.136327841847603,2.16670995876591,0.0725750972094302,20.3121699752322,20.9333679670127,20.4833290041234,20
0,12,0.9,0,0,10,100,0.975023102310231,0,0.50451887405562,20.3121699752322,6.2,6.2,5
1,12,0.9,0,0,10,100,0.392072645354961,0.111149367397724,0.414288343639192,20.3121699752322,7.18891949391818,7.18888506326023,6
3,12,0.9,0,0,10,100,0.337666564400337,0.466697813520369,0.351228757254341,20.3121699752322,9.2733582508163,9.15333021864796,8
7,12,0.9,0,0,10,100,0.275965343036945,1.24445314611671,0.265208488225302,20.3121699752322,13.4955625168934,13.0755546853883,12
12,12,0.9,0,0,10,100,0.218424379222014,2.26670163745829,0.161363630554752,20.3121699752322,18.8133613099666,17.9733298362542,17
15,12,0.9,0,0,10,100,0.207151833446191,3.00002279159323,0.118342944251907,20.3121699752322,22.1000182332746,20.8999977208407,20
0,15,0.9,0,0,10,100,0.975709570957096,0,0.504285617643079,20.3121699752322,6.5,6.5,5
1,15,0.9,0,0,10,100,0.408605496262859,0.111164008218967,0.420414900783949,20.3121699752322,7.48893120657517,7.4888835991781,6
3,15,0.9,0,0,10,100,0.357305921360917,0.466695138780005,0.364367233966536,20.3121699752322,9.573356111024,9.453330486122,8
7,15,0.9,0,0,10,100,0.278849522271475,1.08890375263785,0.296321264190959,20.3121699752322,13.6711230021103,13.3911096247362,12
12,15,0.9,0,0,10,100,0.248044091170446,2.26669581456507,0.215533844822018,20.3121699752322,19.1133566516521,18.2733304185435,17
15,15,0.9,0,0,10,100,0.220368118949658,2.83333333845892,0.160115309126556,20.3121699752322,22.2666666707671,21.2166666661541,20
0,1,1,0,0,10,100,0.971179360243717,0,0.503812392733923,20.3121699752322,5.1,5.1,5
1,1,1,0,0,10,100,0.232182764781168,0.180035900113056,0.165201925326335,20.3121699752322,6.16203231010175,6.08199640998869,6
3,1,1,0,0,10,100,0.121340296248138,0.360056835143456,0.0664563073283215,20.3121699752322,8.12405115162911,8.06399431648565,8
7,1,1,0,0,10,100,0.0613861386138614,0.420016801232424,0.0338709677419355,20.3121699752322,11.7780151211092,12.0579983198768,12
12,1,1,0,0,10,100,0,0,0,20.3121699752322,15.9,17.1,17
15,1,1,0,0,10,100,0.00188118811881188,0,0,20.3121699752322,18.6,20.1,20
0,3,1,0,0,10,100,0.97464965727342,0,0.504416764670259,20.3121699752322,5.3,5.3,5
1,3,1,0,0,10,100,0.301090349519248,0.130015817223881,0.330249388580655,20.3121699752322,6.31701423550149,6.28699841827761,6
3,3,1,0,0,10,100,0.218406281251882,0.510003531474348,0.161131001035816,20.3121699752322,8.45900317832691,8.24899964685257,8
7,3,1,0,0,10,100,0.135673492566077,0.910013078332516,0.0719840031762206,20.3121699752322,12.4190117704993,12.2089986921667,12
12,3,1,0,0,10,100,0.0997651565127707,1.20001045923383,0.0554163683514257,20.3121699752322,17.1800094133105,17.1799989540766,17
15,3,1,0,0,10,100,0.0810891089108911,1.20003811888289,0.043956043956044,20.3121699752322,19.8800343069946,20.1799961881117,20
0,7,1,0,0,10,100,0.975369636963696,0,0.504314958871478,20.3121699752322,5.7,5.7,5
1,7,1,0,0,10,100,0.36749816924821,0.120018124937128,0.385624326117098,20.3121699752322,6.70801631244342,6.68799818750629,6
3,7,1,0,0,10,100,0.29586722993182,0.45004339689452,0.304555382516171,20.3121699752322,8.80503905720507,8.65499566031055,8
7,7,1,0,0,10,100,0.220729330164089,1.1900028880878,0.160348779115506,20.3121699752322,13.071002599279,12.5809997111912,12
12,7,1,0,0,10,100,0.159663978124975,1.80002012870962,0.0877279013476425,20.3121699752322,18.1200181158387,17.519997987129,17
15,7,1,0,0,10,100,0.147019344311101,2.10006451231379,0.0780896056795635,20.3121699752322,21.0900580610824,20.4899935487686,20
0,12,1,0,0,10,100,0.975023102310231,0,0.50451887405562,20.3121699752322,6.2,6.2,5
1,12,1,0,0,10,100,0.400706285991497,0.110058155133072,0.409523522834324,20.3121699752322,7.19905233961977,7.18899418448669,6
3,12,1,0,0,10,100,0.337734292941224,0.420018420979139,0.351252179765472,20.3121699752322,9.27801657888122,9.15799815790209,8
7,12,1,0,0,10,100,0.276205841553576,1.12002763329005,0.265409256882068,20.3121699752322,13.508024869961,13.087997236671,12
12,12,1,0,0,10,100,0.231110223018811,2.16002102863611,0.168327426032742,20.3121699752322,18.9440189257725,17.9839978971364,17
15,12,1,0,0,10,100,0.207620521633508,2.70003709496453,0.11891151621659,20.3121699752322,22.1300333854681,20.9299962905035,20
0,15,1,0,0,10,100,0.975709570957096,0,0.504285617643079,20.3121699752322,6.5,6.5,5
1,15,1,0,0,10,100,0.416939115490551,0.110006774998467,0.415833365849649,20.3121699752322,7.49900609749862,7.48899932250015,6
3,15,1,0,0,10,100,0.357359203799229,0.420014431515405,0.364382980561041,20.3121699752322,9.57801298836386,9.45799855684846,8
7,15,1,0,0,10,100,0.300423794046263,1.12005941830531,0.292758113632495,20.3121699752322,13.8080534764748,13.3879940581695,12
12,15,1,0,0,10,100,0.248408287255322,2.04003661137002,0.215953297524222,20.3121699752322,19.136032950233,18.295996338863,17
15,15,1,0,0,10,100,0.233067879705582,2.70002341352878,0.167106719235791,20.3121699752322,22.4300210721759,21.2299976586471,20
0,1,0,0.5,0,10,100,0.0251110621090142,0,0.842549260668037,20.3121699752322,4.6,5.1,5
1,1,0,0.5,0,10,100,0,0,0,20.3121699752322,5.5,6.1,6
3,1,0,0.5,0,10,100,0,0,0,20.3121699752322,7.3,8.1,8
7,1,0,0.5,0,10,100,0,0,0,20.3121699752322,10.9,12.1,12
12,1,0,0.5,0,10,100,0,0,0,20.3121699752322,15.4,17.1,17
15,1,0,0.5,0,10,100,0,0,0,20.3121699752322,18.1,20.1,20
0,3,0,0.5,0,10,100,0.128143598516767,0,0.68118452452891,20.3121699752322,4.8,5.3,5
1,3,0,0.5,0,10,100,0.0468581563665758,0,0.726905873902714,20.3121699752322,5.7,6.3,6
3,3,0,0.5,0,10,100,0,0,0,20.3121699752322,7.5,8.3,8
7,3,0,0.5,0,10,100,0,0,0,20.3121699752322,11.1,12.3,12
12,3,0,0.5,0,10,100,0,0,0,20.3121699752322,15.6,17.3,17
15,3,0,0.5,0,10,100,0,0,0,20.3121699752322,18.3,20.3,20
0,7,0,0.5,0,10,100,0.213988432402862,0,0.618532163885473,20.3121699752322,5.2,5.7,5
1,7,0,0.5,0,10,100,0.145167994095024,0,0.617870552277005,20.3121699752322,6.1,6.7,6
3,7,0,0.5,0,10,100,0.0641823368472089,0,0.648143752116679,20.3121699752322,7.9,8.7,8
7,7,0,0.5,0,10,100,0,0,0,20.3121699752322,11.5,12.7,12
12,7,0,0.5,0,10,100,0,0,0,20.3121699752322,16,17.7,17
15,7,0,0.5,0,10,100,0,0,0,20.3121699752322,18.7,20.7,20
0,12,0,0.5,0,10,100,0.265020772192206,0,0.593169518199594,20.3121699752322,5.7,6.2,5
1,12,0,0.5,0,10,100,0.203900929279236,0,0.586195238975944,20.3121699752322,6.6,7.2,6
3,12,0,0.5,0,10,100,0.133053852450002,0,0.589851274476977,20.3121699752322,8.4,9.2,8
7,12,0,0.5,0,10,100,0.0451072453546504,0,0.633168788134096,20.3121699752322,12,13.2,12
12,12,0,0.5,0,10,100,0,0,0,20.3121699752322,16.5,18.2,17
15,12,0,0.5,0,10,100,0,0,0,20.3121699752322,19.2,21.2,20
0,15,0,0.5,0,10,100,0.285052582485508,0,0.584892032431408,20.3121699752322,6,6.5,5
1,15,0,0.5,0,10,100,0.226731071188281,0,0.576795451421292,20.3121699752322,6.9,7.5,6
3,15,0,0.5,0,10,100,0.159739350259571,0,0.576490033708813,20.3121699752322,8.7,9.5,8
7,15,0,0.5,0,10,100,0.0769261749827812,0,0.596158174732101,20.3121699752322,12.3,13.5,12
12,15,0,0.5,0,10,100,0.00796371381591638,0,0.731755616989311,20.3121699752322,16.8,18.5,17
15,15,0,0.5,0,10,100,0,0,0,20.3121699752322,19.5,21.5,20
0,1,0.1,0.5,0,10,100,0.0251110621090142,0,0.842549260668037,20.3121699752322,4.6,5.1,5
1,1,0.1,0.5,0,10,100,0,0,0,20.3121699752322,5.5,6.1,6
3,1,0.1,0.5,0,10,100,0,0,0,20.3121699752322,7.3,8.1,8
7,1,0.1,0.5,0,10,100,0,0,0,20.3121699752322,10.9,12.1,12
12,1,0.1,0.5,0,10,100,0,0,0,20.3121699752322,15.4,17.1,17
15,1,0.1,0.5,0,10,100,0,0,0,20.3121699752322,18.1,20.1,20
0,3,0.1,0.5,0,10,100,0.128143598516767,0,0.68118452452891,20.3121699752322,4.8,5.3,5
1,3,0.1,0.5,0,10,100,0.0468581563665758,0,0.726905873902714,20.3121699752322,5.7,6.3,6
3,3,0.1,0.5,0,10,100,0,0,0,20.3121699752322,7.5,8.3,8
7,3,0.1,0.5,0,10,100,0,0,0,20.3121699752322,11.1,12.3,12
12,3,0.1,0.5,0,10,100,0,0,0,20.3121699752322,15.6,17.3,17
15,3,0.1,0.5,0,10,100,0,0,0,20.3121699752322,18.3,20.3,20
0,7,0.1,0.5,0,10,100,0.213988432402862,0,0.618532163885473,20.3121699752322,5.2,5.7,5
1,7,0.1,0.5,0,10,100,0.145167994095024,0,0.617870552277005,20.3121699752322,6.1,6.7,6
3,7,0.1,0.5,0,10,100,0.0641823368472089,0,0.648143752116679,20.3121699752322,7.9,8.7,8
7,7,0.1,0.5,0,10,100,0,0,0,20.3121699752322,11.5,12.7,12
12,7,0.1,0.5,0,10,100,0,0,0,20.3121699752322,16,17.7,17
15,7,0.1,0.5,0,10,100,0,0,0,20.3121699752322,18.7,20.7,20
0,12,0.1,0.5,0,10,100,0.265020772192206,0,0.593169518199594,20.3121699752322,5.7,6.2,5
1,12,0.1,0.5,0,10,100,0.203900929279236,0,0.586195238975944,20.3121699752322,6.6,7.2,6
3,12,0.1,0.5,0,10,100,0.133053852450002,0,0.589851274476977,20.3121699752322,8.4,9.2,8
7,12,0.1,0.5,0,10,100,0.0451072453546504,0,0.633168788134096,20.3121699752322,12,13.2,12
12,12,0.1,0.5,0,10,100,0,0,0,20.3121699752322,16.5,18.2,17
15,12,0.1,0.5,0,10,100,0,0,0,20.3121699752322,19.2,21.2,20
